codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;cap;sigla_provincia;denominazione_provincia;tipologia_provincia;codice_regione;denominazione_regione;tipologia_regione;ripartizione_geografica;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq
095009;Asuni;Asuni;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A480;39,8717717;8,9480564;21,3275
095010;Baradili;Baradili;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A614;39,7225638;8,8978409;5,6376
095011;"Baratili San Pietro";"Baratili San Pietro";;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A621;39,9931850;8,5550983;6,0017
095012;Baressa;Baressa;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A655;39,7147871;8,8742774;12,5369
095013;Bauladu;Bauladu;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A721;40,0198633;8,6711834;23,8997
095014;Bidonì;Bidonì;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A856;40,1130278;8,9348896;11,7746
095015;Bonarcado;Bonarcado;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A960;40,1012502;8,6546871;28,1862
095016;Boroneddu;Boroneddu;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;B055;40,1125575;8,8699410;4,7191
095017;Busachi;Busachi;;09082;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;B281;40,0333248;8,8978064;58,9103
095018;Cabras;Cabras;;09072;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;B314;39,9299854;8,5314064;101,9826
095019;Cuglieri;Cuglieri;;09073;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;D200;40,1897247;8,5682600;120,2139
095020;Fordongianus;Fordongianus;;09083;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;D695;39,9949645;8,8080290;39,1001
095021;Ghilarza;Ghilarza;;09074;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;E004;40,1210995;8,8348298;54,7792
095022;Gonnoscodina;Gonnoscodina;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;E087;39,7015264;8,8357502;8,8355
095023;Gonnosnò;Gonnosnò;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;D585;39,7615408;8,8675516;15,4039
095024;Gonnostramatza;Gonnostramatza;;09093;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;E088;39,6800843;8,8315492;17,7951
095025;Marrubiu;Marrubiu;;09094;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;E972;39,7493164;8,6363514;61,3844
095026;Masullas;Masullas;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F050;39,7003920;8,7851162;18,7094
095027;Milis;Milis;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F208;40,0492136;8,6373456;18,7948
095028;Mogorella;Mogorella;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F270;39,8628850;8,8582116;17,2504
095029;Mogoro;Mogoro;;09095;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F272;39,6841476;8,7743671;48,7775
095030;Morgongiori;Morgongiori;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F727;39,7469189;8,7686309;45,1188
095031;Narbolia;Narbolia;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F840;40,0475024;8,5752053;40,4584
095032;Neoneli;Neoneli;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F867;40,0660585;8,9463242;47,7691
095033;Norbello;Norbello;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F934;40,1335419;8,8323518;26,2796
095034;"Nughedu Santa Vittoria";"Nughedu Santa Vittoria";;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F974;40,1019741;8,9538537;28,5185
095035;Nurachi;Nurachi;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F980;39,9733736;8,5396504;16,0416
095036;Nureci;Nureci;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F985;39,8244030;8,9740720;13,1272
095037;Ollastra;Ollastra;;09088;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;G043;39,9514226;8,7348029;21,6227
095038;Oristano;Oristano;;09170;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;SI;G113;39,9039737;8,5911783;84,5703
095039;"Palmas Arborea";"Palmas Arborea";;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;G286;39,8769686;8,6463780;39,4513
095040;Pau;Pau;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;G379;39,7921861;8,8031487;13,8817
095041;Paulilatino;Paulilatino;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;G384;40,0864617;8,7605242;104,3258
095042;Pompu;Pompu;;09093;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;G817;39,7248476;8,7955930;5,3831
095043;"Riola Sardo";"Riola Sardo";;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;H301;39,9964986;8,5385558;47,9381
095044;Ruinas;Ruinas;;09085;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F271;39,9057400;8,8966102;30,5852
095045;Samugheo;Samugheo;;09086;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;H756;39,9470925;8,9396509;81,5300
095046;"San Nicolò d'Arcidano";"San Nicolò d'Arcidano";;09097;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A368;39,6852137;8,6468396;28,2230
095047;"Santa Giusta";"Santa Giusta";;09096;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I205;39,8781643;8,6082351;69,4534
095048;"Villa Sant'Antonio";"Villa Sant'Antonio";;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I298;39,8575439;8,9008525;18,6929
095049;"Santu Lussurgiu";"Santu Lussurgiu";;09075;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I374;40,1401234;8,6509893;99,9073
095050;"San Vero Milis";"San Vero Milis";;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I384;40,0110419;8,5986588;72,3759
095051;"Scano di Montiferro";"Scano di Montiferro";;09078;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I503;40,2161983;8,5843363;60,4645
095052;Sedilo;Sedilo;;09076;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I564;40,1747798;8,9211943;68,5187
095053;Seneghe;Seneghe;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I605;40,0805900;8,6117019;57,8092
095054;Senis;Senis;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I609;39,8214774;8,9397785;16,2381
095055;Sennariolo;Sennariolo;;09078;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I613;40,2121563;8,5551414;15,8381
095056;Siamaggiore;Siamaggiore;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I717;39,9484300;8,6365181;13,1321
095057;Siamanna;Siamanna;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I718;39,9198002;8,7596474;28,3448
095058;Simala;Simala;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I742;39,7194085;8,8293263;13,3464
095059;Simaxis;Simaxis;;09088;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I743;39,9311084;8,6888822;27,7352
095060;Sini;Sini;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I749;39,7525136;8,9065259;8,8515
095061;Siris;Siris;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I757;39,7117334;8,7762070;6,0689
095062;Solarussa;Solarussa;;09077;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I791;39,9530506;8,6707212;31,7647
095063;Sorradile;Sorradile;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I861;40,1065981;8,9326614;26,4828
095064;Tadasuni;Tadasuni;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L023;40,1106074;8,8826147;5,1496
095065;Terralba;Terralba;;09098;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L122;39,7201551;8,6361824;49,7337
095066;Tramatza;Tramatza;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L321;40,0028094;8,6486680;16,9477
095067;Tresnuraghes;Tresnuraghes;;09079;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L393;40,2508580;8,5188213;31,3996
095068;"Ulà Tirso";"Ulà Tirso";;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L488;40,0446665;8,9057370;19,1827
095069;Uras;Uras;;09099;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L496;39,6984062;8,7012158;39,2666
095070;Usellus;Usellus;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L508;39,8060527;8,8528945;35,1174
095071;"Villanova Truschedu";"Villanova Truschedu";;09084;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L991;39,9895651;8,7527057;16,6183
095072;Villaurbana;Villaurbana;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;M030;39,8864090;8,7775648;58,7328
095073;"Villa Verde";"Villa Verde";;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;A609;39,7942850;8,8199365;17,6789
095074;Zeddiani;Zeddiani;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;M153;39,9895986;8,5957140;12,0524
095075;Zerfaliu;Zerfaliu;;09070;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;M168;39,9575251;8,7056300;15,7513
095076;Siapiccia;Siapiccia;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I721;39,9265073;8,7620649;17,8311
095077;Curcuris;Curcuris;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;D214;39,7462372;8,8316646;7,2083
095078;Soddì;Soddì;;09080;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;I778;40,1280581;8,8767570;5,4929
095079;Bosa;Bosa;;09089;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;B068;40,2990825;8,4978472;128,3954
095080;Flussio;Flussio;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;D640;40,2666787;8,5410670;6,7159
095082;Laconi;Laconi;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;E400;39,8538607;9,0521702;124,6461
095083;Magomadas;Magomadas;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;E825;40,2640913;8,5257138;9,0335
095084;Modolo;Modolo;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F261;40,2737852;8,5274457;2,6162
095085;Montresta;Montresta;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;F698;40,3739970;8,4996685;31,4672
095086;Sagama;Sagama;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;H661;40,2607993;8,5779657;11,8501
095087;Suni;Suni;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L006;40,2801903;8,5504438;47,3012
095088;Tinnura;Tinnura;;09090;OR;Oristano;Provincia;20;Sardegna;"statuto speciale";Isole;NO;L172;40,2689656;8,5483145;3,8266
096001;Ailoche;Ailoche;;13861;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;A107;45,6980330;8,2203728;10,6328
096002;"Andorno Micca";"Andorno Micca";;13811;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;A280;45,6155995;8,0532934;11,8006
096003;Benna;Benna;;13871;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;A784;45,5124344;8,1250813;9,3772
096004;Biella;Biella;;13900;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;SI;A859;45,5665653;8,0538009;46,2028
096005;Bioglio;Bioglio;;13841;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;A876;45,6075942;8,1302895;18,7685
096006;Borriana;Borriana;;13872;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B058;45,5059818;8,0395926;5,6089
096007;Brusnengo;Brusnengo;;13862;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B229;45,5960995;8,2525705;10,2075
096008;Callabiana;Callabiana;;13821;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B417;45,6337147;8,0907494;6,3149
096009;Camandona;Camandona;;13821;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B457;45,6416371;8,0999946;9,0332
096010;Camburzano;Camburzano;;13891;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B465;45,5441956;8,0032675;3,8031
096012;Candelo;Candelo;;13878;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B586;45,5461774;8,1127386;15,2087
096013;Caprile;Caprile;;13864;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B708;45,6929104;8,2129569;11,2608
096014;Casapinta;Casapinta;;13866;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;B933;45,6150183;8,1933864;2,8668
096015;"Castelletto Cervo";"Castelletto Cervo";;13851;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;C155;45,5189723;8,2251079;15,0262
096016;Cavaglià;Cavaglià;;13881;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;C363;45,4057988;8,0935282;25,4060
096018;Cerrione;Cerrione;;13882;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;C532;45,4808140;8,0740403;28,2783
096019;Coggiola;Coggiola;;13863;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;C819;45,6844872;8,1851614;23,8620
096020;Cossato;Cossato;;13836;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;D094;45,5701108;8,1805973;27,8485
096021;Crevacuore;Crevacuore;;13864;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;D165;45,6858091;8,2471924;8,7256
096023;Curino;Curino;;13865;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;D219;45,6277452;8,2358752;21,3990
096024;Donato;Donato;;13893;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;D339;45,5282951;7,9074963;11,7421
096025;Dorzano;Dorzano;;13881;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;D350;45,4252355;8,0969585;4,9475
096026;Gaglianico;Gaglianico;;13894;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;D848;45,5392903;8,0748078;4,4024
096027;Gifflenga;Gifflenga;;13874;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;E024;45,4932607;8,2316110;2,3605
096028;Graglia;Graglia;;13895;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;E130;45,5580809;7,9812834;20,2410
096030;Magnano;Magnano;;13887;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;E821;45,4627413;8,0050937;10,3599
096031;Massazza;Massazza;;13873;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F037;45,4920633;8,1651997;11,6686
096032;Masserano;Masserano;;13866;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F042;45,5958238;8,2226511;27,1345
096033;"Mezzana Mortigliengo";"Mezzana Mortigliengo";;13831;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F167;45,6252619;8,1886984;4,2789
096034;Miagliano;Miagliano;;13816;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F189;45,6141585;8,0437762;0,7910
096035;Mongrando;Mongrando;;13888;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F369;45,5192620;8,0072400;16,1830
096037;Mottalciata;Mottalciata;;13874;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F776;45,5083671;8,2078734;18,2088
096038;Muzzano;Muzzano;;13895;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F833;45,5606719;7,9864713;6,2464
096039;Netro;Netro;;13896;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F878;45,5379889;7,9478896;12,9390
096040;"Occhieppo Inferiore";"Occhieppo Inferiore";;13897;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F992;45,5531805;8,0225656;3,9994
096041;"Occhieppo Superiore";"Occhieppo Superiore";;13898;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;F993;45,5646904;8,0040775;4,9678
096042;Pettinengo;Pettinengo;;13843;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G521;45,6131155;8,1056446;15,1443
096043;Piatto;Piatto;;13844;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G577;45,5917923;8,1351752;3,5993
096044;Piedicavallo;Piedicavallo;;13812;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G594;45,6896600;7,9557364;17,6409
096046;Pollone;Pollone;;13814;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G798;45,5835955;8,0010161;16,4302
096047;Ponderano;Ponderano;;13875;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G820;45,5385081;8,0568100;7,1060
096048;Portula;Portula;;13833;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G927;45,6753478;8,1791676;11,1967
096049;Pralungo;Pralungo;;13899;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G980;45,5908963;8,0381100;7,2758
096050;Pray;Pray;;13867;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;G974;45,6761271;8,2087311;9,3153
096053;"Ronco Biellese";"Ronco Biellese";;13845;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;H538;45,5816115;8,0988092;3,9888
096054;Roppolo;Roppolo;;13883;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;H553;45,4203830;8,0686496;8,5179
096055;Rosazza;Rosazza;;13815;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;H561;45,6762006;7,9774465;9,1754
096056;"Sagliano Micca";"Sagliano Micca";;13816;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;H662;45,6228634;8,0452978;14,3057
096057;"Sala Biellese";"Sala Biellese";;13884;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;H681;45,5083493;7,9554536;8,1203
096058;Salussola;Salussola;;13885;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;H726;45,4493194;8,1088759;38,3773
096059;Sandigliano;Sandigliano;;13876;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;H821;45,5214764;8,0759985;10,2483
096063;Sordevolo;Sordevolo;;13817;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;I847;45,5715416;7,9752732;13,7932
096064;Sostegno;Sostegno;;13868;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;I868;45,6536011;8,2691035;18,3959
096065;Strona;Strona;;13823;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;I980;45,6207039;8,1692727;3,9315
096066;Tavigliano;Tavigliano;;13811;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L075;45,6234060;8,0534063;11,3329
096067;Ternengo;Ternengo;;13844;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L116;45,5901348;8,1149281;1,8075
096068;Tollegno;Tollegno;;13818;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L193;45,5944224;8,0532492;3,3556
096069;Torrazzo;Torrazzo;;13884;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L239;45,4981102;7,9554548;5,6421
096071;Valdengo;Valdengo;;13855;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L556;45,5708118;8,1361905;7,8906
096072;Vallanzengo;Vallanzengo;;13847;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L586;45,6035658;8,1483039;4,6289
096074;"Valle San Nicolao";"Valle San Nicolao";;13847;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L620;45,6070330;8,1410595;12,9078
096075;Veglio;Veglio;;13824;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L712;45,6400214;8,1141356;6,8284
096076;Verrone;Verrone;;13871;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L785;45,5027485;8,1168102;8,4266
096077;"Vigliano Biellese";"Vigliano Biellese";;13856;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L880;45,5621001;8,1098516;8,2724
096078;"Villa del Bosco";"Villa del Bosco";;13868;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L933;45,6202542;8,2825654;3,9132
096079;"Villanova Biellese";"Villanova Biellese";;13877;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;L978;45,4827272;8,1927205;7,8399
096080;Viverone;Viverone;;13886;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M098;45,4256108;8,0506566;12,0918
096081;Zimone;Zimone;;13887;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M179;45,4494705;8,0373284;3,1530
096082;Zubiena;Zubiena;;13888;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M196;45,4927873;7,9973532;12,6231
096083;Zumaglia;Zumaglia;;13848;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M201;45,5947498;8,0886722;2,8020
096085;Lessona;Lessona;;13853;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M371;45,5913214;8,1962551;12,8926
096086;"Campiglia Cervo";"Campiglia Cervo";;13812;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M373;45,6631238;7,9983769;28,2054
096087;"Quaregna Cerreto";"Quaregna Cerreto";;13854;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M414;45,5763656;8,1647575;8,5504
096088;Valdilana;Valdilana;;13835;BI;Biella;Provincia;01;Piemonte;"statuto ordinario";Nord-ovest;NO;M417;45,6645239;8,1611371;61,0463
097001;"Abbadia Lariana";"Abbadia Lariana";;23821;LC;Lecco;Provincia;03;Lombardia;"statuto ordinario";Nord-ovest;NO;A005;45,8992038;9,3320688;16,4678
097002;Airuno;Airuno;;23881;LC;Lecco;Provincia;03;Lombardia;"statuto ordinario";Nord-ovest;NO;A112;45,7544205;9,4224345;4,3305
097003;"Annone di Brianza";"Annone di Brianza";;23841;LC;Lecco;Provincia;03;Lombardia;"statuto ordinario";Nord-ovest;NO;A301;45,8039614;9,3319246;5,8843
097004;Ballabio;Ballabio;;23811;LC;Lecco;Provincia;03;Lombardia;"statuto ordinario";Nord-ovest;NO;A594;45,8961032;9,4241871;14,9362
